id,url,head_code,name
847,https://icd.who.int/browse10/2019/en#/L00-L08,L03,Cellulitis
848,https://icd.who.int/browse10/2019/en#/L00-L08,L04,Acute lymphadenitis
849,https://icd.who.int/browse10/2019/en#/L00-L08,L05,Pilonidal cyst
850,https://icd.who.int/browse10/2019/en#/L00-L08,L08,Other local infections of skin and subcutaneous tissue
851,https://icd.who.int/browse10/2019/en#/L10-L14,L10,Pemphigus
852,https://icd.who.int/browse10/2019/en#/L10-L14,L11,Other acantholytic disorders
853,https://icd.who.int/browse10/2019/en#/L10-L14,L12,Pemphigoid
854,https://icd.who.int/browse10/2019/en#/L10-L14,L13,Other bullous disorders
855,https://icd.who.int/browse10/2019/en#/L10-L14,L14,Bullous disorders in diseases classified elsewhere
856,https://icd.who.int/browse10/2019/en#/L20-L30,L20,Atopic dermatitis
857,https://icd.who.int/browse10/2019/en#/L20-L30,L21,Seborrhoeic dermatitis
858,https://icd.who.int/browse10/2019/en#/L20-L30,L22,Diaper [napkin] dermatitis
859,https://icd.who.int/browse10/2019/en#/L20-L30,L23,Allergic contact dermatitis
860,https://icd.who.int/browse10/2019/en#/L20-L30,L24,Irritant contact dermatitis
861,https://icd.who.int/browse10/2019/en#/L20-L30,L25,Unspecified contact dermatitis
862,https://icd.who.int/browse10/2019/en#/L20-L30,L26,Exfoliative dermatitis
863,https://icd.who.int/browse10/2019/en#/L20-L30,L27,Dermatitis due to substances taken internally
864,https://icd.who.int/browse10/2019/en#/L20-L30,L28,Lichen simplex chronicus and prurigo
865,https://icd.who.int/browse10/2019/en#/L20-L30,L29,Pruritus
866,https://icd.who.int/browse10/2019/en#/L20-L30,L30,Other dermatitis
867,https://icd.who.int/browse10/2019/en#/L40-L45,L40,Psoriasis
868,https://icd.who.int/browse10/2019/en#/L40-L45,L41,Parapsoriasis
869,https://icd.who.int/browse10/2019/en#/L40-L45,L42,Pityriasis rosea
870,https://icd.who.int/browse10/2019/en#/L40-L45,L43,Lichen planus
871,https://icd.who.int/browse10/2019/en#/L40-L45,L44,Other papulosquamous disorders
872,https://icd.who.int/browse10/2019/en#/L40-L45,L45,Papulosquamous disorders in diseases classified elsewhere
873,https://icd.who.int/browse10/2019/en#/L50-L54,L50,Urticaria
874,https://icd.who.int/browse10/2019/en#/L50-L54,L51,Erythema multiforme
875,https://icd.who.int/browse10/2019/en#/L50-L54,L52,Erythema nodosum
876,https://icd.who.int/browse10/2019/en#/L50-L54,L53,Other erythematous conditions
877,https://icd.who.int/browse10/2019/en#/L50-L54,L54,Erythema in diseases classified elsewhere
878,https://icd.who.int/browse10/2019/en#/L55-L59,L55,Sunburn
879,https://icd.who.int/browse10/2019/en#/L55-L59,L56,Other acute skin changes due to ultraviolet radiation
880,https://icd.who.int/browse10/2019/en#/L55-L59,L57,Skin changes due to chronic exposure to nonionizing radiation
881,https://icd.who.int/browse10/2019/en#/L55-L59,L58,Radiodermatitis
882,https://icd.who.int/browse10/2019/en#/L55-L59,L59,Other disorders of skin and subcutaneous tissue related to radiation
883,https://icd.who.int/browse10/2019/en#/L60-L75,L60,Nail disorders
884,https://icd.who.int/browse10/2019/en#/L60-L75,L62,Nail disorders in diseases classified elsewhere
885,https://icd.who.int/browse10/2019/en#/L60-L75,L63,Alopecia areata
886,https://icd.who.int/browse10/2019/en#/L60-L75,L64,Androgenic alopecia
887,https://icd.who.int/browse10/2019/en#/L60-L75,L65,Other nonscarring hair loss
888,https://icd.who.int/browse10/2019/en#/L60-L75,L66,Cicatricial alopecia [scarring hair loss]
889,https://icd.who.int/browse10/2019/en#/L60-L75,L67,Hair colour and hair shaft abnormalities
890,https://icd.who.int/browse10/2019/en#/L60-L75,L68,Hypertrichosis
891,https://icd.who.int/browse10/2019/en#/L60-L75,L70,Acne
892,https://icd.who.int/browse10/2019/en#/L60-L75,L71,Rosacea
893,https://icd.who.int/browse10/2019/en#/L60-L75,L72,Follicular cysts of skin and subcutaneous tissue
894,https://icd.who.int/browse10/2019/en#/L60-L75,L73,Other follicular disorders
895,https://icd.who.int/browse10/2019/en#/L60-L75,L74,Eccrine sweat disorders
896,https://icd.who.int/browse10/2019/en#/L60-L75,L75,Apocrine sweat disorders
897,https://icd.who.int/browse10/2019/en#/L80-L99,L80,Vitiligo
898,https://icd.who.int/browse10/2019/en#/L80-L99,L81,Other disorders of pigmentation
899,https://icd.who.int/browse10/2019/en#/L80-L99,L82,Seborrhoeic keratosis
900,https://icd.who.int/browse10/2019/en#/L80-L99,L83,Acanthosis nigricans
901,https://icd.who.int/browse10/2019/en#/L80-L99,L84,Corns and callosities
902,https://icd.who.int/browse10/2019/en#/L80-L99,L85,Other epidermal thickening
903,https://icd.who.int/browse10/2019/en#/L80-L99,L86,Keratoderma in diseases classified elsewhere
904,https://icd.who.int/browse10/2019/en#/L80-L99,L87,Transepidermal elimination disorders
905,https://icd.who.int/browse10/2019/en#/L80-L99,L88,Pyoderma gangrenosum
906,https://icd.who.int/browse10/2019/en#/L80-L99,L89,Decubitus ulcer and pressure area
907,https://icd.who.int/browse10/2019/en#/L80-L99,L90,Atrophic disorders of skin
908,https://icd.who.int/browse10/2019/en#/L80-L99,L91,Hypertrophic disorders of skin
909,https://icd.who.int/browse10/2019/en#/L80-L99,L92,Granulomatous disorders of skin and subcutaneous tissue
910,https://icd.who.int/browse10/2019/en#/L80-L99,L93,Lupus erythematosus
911,https://icd.who.int/browse10/2019/en#/L80-L99,L94,Other localized connective tissue disorders
912,https://icd.who.int/browse10/2019/en#/L80-L99,L95,"Vasculitis limited to skin, not elsewhere classified"
913,https://icd.who.int/browse10/2019/en#/L80-L99,L97,"Ulcer of lower limb, not elsewhere classified"
914,https://icd.who.int/browse10/2019/en#/L80-L99,L98,"Other disorders of skin and subcutaneous tissue, not elsewhere classified"
915,https://icd.who.int/browse10/2019/en#/L80-L99,L99,Other disorders of skin and subcutaneous tissue in diseases classified elsewhere
916,https://icd.who.int/browse10/2019/en#/M00-M03,M00,Pyogenic arthritis
917,https://icd.who.int/browse10/2019/en#/M00-M03,M01,Direct infections of joint in infectious and parasitic diseases classified elsewhere
918,https://icd.who.int/browse10/2019/en#/M00-M03,M02,Reactive arthropathies
919,https://icd.who.int/browse10/2019/en#/M00-M03,M03,Postinfective and reactive arthropathies in diseases classified elsewhere
920,https://icd.who.int/browse10/2019/en#/M05-M14,M05,Seropositive rheumatoid arthritis
921,https://icd.who.int/browse10/2019/en#/M05-M14,M06,Other rheumatoid arthritis
922,https://icd.who.int/browse10/2019/en#/M05-M14,M07,Psoriatic and enteropathic arthropathies
923,https://icd.who.int/browse10/2019/en#/M05-M14,M08,Juvenile arthritis
924,https://icd.who.int/browse10/2019/en#/M05-M14,M09,Juvenile arthritis in diseases classified elsewhere
925,https://icd.who.int/browse10/2019/en#/M05-M14,M10,Gout
926,https://icd.who.int/browse10/2019/en#/M05-M14,M11,Other crystal arthropathies
927,https://icd.who.int/browse10/2019/en#/M05-M14,M12,Other specific arthropathies
928,https://icd.who.int/browse10/2019/en#/M05-M14,M13,Other arthritis
929,https://icd.who.int/browse10/2019/en#/M05-M14,M14,Arthropathies in other diseases classified elsewhere
930,https://icd.who.int/browse10/2019/en#/M15-M19,M15,Polyarthrosis
931,https://icd.who.int/browse10/2019/en#/M15-M19,M16,Coxarthrosis [arthrosis of hip]
932,https://icd.who.int/browse10/2019/en#/M15-M19,M17,Gonarthrosis [arthrosis of knee]
933,https://icd.who.int/browse10/2019/en#/M15-M19,M18,Arthrosis of first carpometacarpal joint
934,https://icd.who.int/browse10/2019/en#/M15-M19,M19,Other arthrosis
935,https://icd.who.int/browse10/2019/en#/M20-M25,M20,Acquired deformities of fingers and toes
936,https://icd.who.int/browse10/2019/en#/M20-M25,M21,Other acquired deformities of limbs
937,https://icd.who.int/browse10/2019/en#/M20-M25,M22,Disorders of patella
938,https://icd.who.int/browse10/2019/en#/M20-M25,M23,Internal derangement of knee
939,https://icd.who.int/browse10/2019/en#/M20-M25,M24,Other specific joint derangements
940,https://icd.who.int/browse10/2019/en#/M20-M25,M25,"Other joint disorders, not elsewhere classified"
941,https://icd.who.int/browse10/2019/en#/M30-M36,M30,Polyarteritis nodosa and related conditions
942,https://icd.who.int/browse10/2019/en#/M30-M36,M31,Other necrotizing vasculopathies
943,https://icd.who.int/browse10/2019/en#/M30-M36,M32,Systemic lupus erythematosus
944,https://icd.who.int/browse10/2019/en#/M30-M36,M33,Dermatopolymyositis
945,https://icd.who.int/browse10/2019/en#/M30-M36,M34,Systemic sclerosis
946,https://icd.who.int/browse10/2019/en#/M30-M36,M35,Other systemic involvement of connective tissue
947,https://icd.who.int/browse10/2019/en#/M30-M36,M36,Systemic disorders of connective tissue in diseases classified elsewhere
948,https://icd.who.int/browse10/2019/en#/M40-M43,M40,Kyphosis and lordosis
949,https://icd.who.int/browse10/2019/en#/M40-M43,M41,Scoliosis
950,https://icd.who.int/browse10/2019/en#/M40-M43,M42,Spinal osteochondrosis
951,https://icd.who.int/browse10/2019/en#/M40-M43,M43,Other deforming dorsopathies
952,https://icd.who.int/browse10/2019/en#/M45-M49,M45,Ankylosing spondylitis
953,https://icd.who.int/browse10/2019/en#/M45-M49,M46,Other inflammatory spondylopathies
954,https://icd.who.int/browse10/2019/en#/M45-M49,M47,Spondylosis
955,https://icd.who.int/browse10/2019/en#/M45-M49,M48,Other spondylopathies
956,https://icd.who.int/browse10/2019/en#/M45-M49,M49,Spondylopathies in diseases classified elsewhere
957,https://icd.who.int/browse10/2019/en#/M50-M54,M50,Cervical disc disorders
958,https://icd.who.int/browse10/2019/en#/M50-M54,M51,Other intervertebral disc disorders
959,https://icd.who.int/browse10/2019/en#/M50-M54,M53,"Other dorsopathies, not elsewhere classified"
960,https://icd.who.int/browse10/2019/en#/M50-M54,M54,Dorsalgia
961,https://icd.who.int/browse10/2019/en#/M60-M63,M60,Myositis
962,https://icd.who.int/browse10/2019/en#/M60-M63,M61,Calcification and ossification of muscle
963,https://icd.who.int/browse10/2019/en#/M60-M63,M62,Other disorders of muscle
964,https://icd.who.int/browse10/2019/en#/M60-M63,M63,Disorders of muscle in diseases classified elsewhere
965,https://icd.who.int/browse10/2019/en#/M65-M68,M65,Synovitis and tenosynovitis
966,https://icd.who.int/browse10/2019/en#/M65-M68,M66,Spontaneous rupture of synovium and tendon
967,https://icd.who.int/browse10/2019/en#/M65-M68,M67,Other disorders of synovium and tendon
968,https://icd.who.int/browse10/2019/en#/M65-M68,M68,Disorders of synovium and tendon in diseases classified elsewhere
969,https://icd.who.int/browse10/2019/en#/M70-M79,M70,"Soft tissue disorders related to use, overuse and pressure"
970,https://icd.who.int/browse10/2019/en#/M70-M79,M71,Other bursopathies
971,https://icd.who.int/browse10/2019/en#/M70-M79,M72,Fibroblastic disorders
972,https://icd.who.int/browse10/2019/en#/M70-M79,M73,Soft tissue disorders in diseases classified elsewhere
973,https://icd.who.int/browse10/2019/en#/M70-M79,M75,Shoulder lesions
974,https://icd.who.int/browse10/2019/en#/M70-M79,M76,"Enthesopathies of lower limb, excluding foot"
975,https://icd.who.int/browse10/2019/en#/M70-M79,M77,Other enthesopathies
976,https://icd.who.int/browse10/2019/en#/M70-M79,M79,"Other soft tissue disorders, not elsewhere classified"
977,https://icd.who.int/browse10/2019/en#/M80-M85,M80,Osteoporosis with pathological fracture
978,https://icd.who.int/browse10/2019/en#/M80-M85,M81,Osteoporosis without pathological fracture
979,https://icd.who.int/browse10/2019/en#/M80-M85,M82,Osteoporosis in diseases classified elsewhere
980,https://icd.who.int/browse10/2019/en#/M80-M85,M83,Adult osteomalacia
981,https://icd.who.int/browse10/2019/en#/M80-M85,M84,Disorders of continuity of bone
982,https://icd.who.int/browse10/2019/en#/M80-M85,M85,Other disorders of bone density and structure
983,https://icd.who.int/browse10/2019/en#/M86-M90,M86,Osteomyelitis
984,https://icd.who.int/browse10/2019/en#/M86-M90,M87,Osteonecrosis
985,https://icd.who.int/browse10/2019/en#/M86-M90,M88,Paget disease of bone [osteitis deformans]
986,https://icd.who.int/browse10/2019/en#/M86-M90,M89,Other disorders of bone
987,https://icd.who.int/browse10/2019/en#/M86-M90,M90,Osteopathies in diseases classified elsewhere
988,https://icd.who.int/browse10/2019/en#/M91-M94,M91,Juvenile osteochondrosis of hip and pelvis
989,https://icd.who.int/browse10/2019/en#/M91-M94,M92,Other juvenile osteochondrosis
990,https://icd.who.int/browse10/2019/en#/M91-M94,M93,Other osteochondropathies
991,https://icd.who.int/browse10/2019/en#/M91-M94,M94,Other disorders of cartilage
992,https://icd.who.int/browse10/2019/en#/M95-M99,M95,Other acquired deformities of musculoskeletal system and connective tissue
993,https://icd.who.int/browse10/2019/en#/M95-M99,M96,"Postprocedural musculoskeletal disorders, not elsewhere classified"
994,https://icd.who.int/browse10/2019/en#/M95-M99,M99,"Biomechanical lesions, not elsewhere classified"
995,https://icd.who.int/browse10/2019/en#/N00-N08,N00,Acute nephritic syndrome
996,https://icd.who.int/browse10/2019/en#/N00-N08,N01,Rapidly progressive nephritic syndrome
997,https://icd.who.int/browse10/2019/en#/N00-N08,N02,Recurrent and persistent haematuria
998,https://icd.who.int/browse10/2019/en#/N00-N08,N03,Chronic nephritic syndrome
999,https://icd.who.int/browse10/2019/en#/N00-N08,N04,Nephrotic syndrome
1000,https://icd.who.int/browse10/2019/en#/N00-N08,N05,Unspecified nephritic syndrome
1001,https://icd.who.int/browse10/2019/en#/N00-N08,N06,Isolated proteinuria with specified morphological lesion
1002,https://icd.who.int/browse10/2019/en#/N00-N08,N07,"Hereditary nephropathy, not elsewhere classified"
1003,https://icd.who.int/browse10/2019/en#/N00-N08,N08,Glomerular disorders in diseases classified elsewhere
1004,https://icd.who.int/browse10/2019/en#/N10-N16,N10,Acute tubulo-interstitial nephritis
1005,https://icd.who.int/browse10/2019/en#/N10-N16,N11,Chronic tubulo-interstitial nephritis
1006,https://icd.who.int/browse10/2019/en#/N10-N16,N12,"Tubulo-interstitial nephritis, not specified as acute or chronic"
1007,https://icd.who.int/browse10/2019/en#/N10-N16,N13,Obstructive and reflux uropathy
1008,https://icd.who.int/browse10/2019/en#/N10-N16,N14,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions
1009,https://icd.who.int/browse10/2019/en#/N10-N16,N15,Other renal tubulo-interstitial diseases
1010,https://icd.who.int/browse10/2019/en#/N10-N16,N16,Renal tubulo-interstitial disorders in diseases classified elsewhere
1011,https://icd.who.int/browse10/2019/en#/N17-N19,N17,Acute renal failure
1012,https://icd.who.int/browse10/2019/en#/N17-N19,N18,Chronic kidney disease
1013,https://icd.who.int/browse10/2019/en#/N17-N19,N19,Unspecified kidney failure
1014,https://icd.who.int/browse10/2019/en#/N20-N23,N20,Calculus of kidney and ureter
1015,https://icd.who.int/browse10/2019/en#/N20-N23,N21,Calculus of lower urinary tract
1016,https://icd.who.int/browse10/2019/en#/N20-N23,N22,Calculus of urinary tract in diseases classified elsewhere
1017,https://icd.who.int/browse10/2019/en#/N20-N23,N23,Unspecified renal colic
1018,https://icd.who.int/browse10/2019/en#/N25-N29,N25,Disorders resulting from impaired renal tubular function
1019,https://icd.who.int/browse10/2019/en#/N25-N29,N26,Unspecified contracted kidney
1020,https://icd.who.int/browse10/2019/en#/N25-N29,N27,Small kidney of unknown cause
1021,https://icd.who.int/browse10/2019/en#/N25-N29,N28,"Other disorders of kidney and ureter, not elsewhere classified"
1022,https://icd.who.int/browse10/2019/en#/N25-N29,N29,Other disorders of kidney and ureter in diseases classified elsewhere
1023,https://icd.who.int/browse10/2019/en#/N30-N39,N30,Cystitis
1024,https://icd.who.int/browse10/2019/en#/N30-N39,N31,"Neuromuscular dysfunction of bladder, not elsewhere classified"
1025,https://icd.who.int/browse10/2019/en#/N30-N39,N32,Other disorders of bladder
1026,https://icd.who.int/browse10/2019/en#/N30-N39,N33,Bladder disorders in diseases classified elsewhere
1027,https://icd.who.int/browse10/2019/en#/N30-N39,N34,Urethritis and urethral syndrome
1028,https://icd.who.int/browse10/2019/en#/N30-N39,N35,Urethral stricture
1029,https://icd.who.int/browse10/2019/en#/N30-N39,N36,Other disorders of urethra
1030,https://icd.who.int/browse10/2019/en#/N30-N39,N37,Urethral disorders in diseases classified elsewhere
1031,https://icd.who.int/browse10/2019/en#/N30-N39,N39,Other disorders of urinary system
1032,https://icd.who.int/browse10/2019/en#/N40-N51,N40,Hyperplasia of prostate
1033,https://icd.who.int/browse10/2019/en#/N40-N51,N41,Inflammatory diseases of prostate
1034,https://icd.who.int/browse10/2019/en#/N40-N51,N42,Other disorders of prostate
1035,https://icd.who.int/browse10/2019/en#/N40-N51,N43,Hydrocele and spermatocele
1036,https://icd.who.int/browse10/2019/en#/N40-N51,N44,Torsion of testis
1037,https://icd.who.int/browse10/2019/en#/N40-N51,N45,Orchitis and epididymitis
1038,https://icd.who.int/browse10/2019/en#/N40-N51,N46,Male infertility
1039,https://icd.who.int/browse10/2019/en#/N40-N51,N47,"Redundant prepuce, phimosis and paraphimosis"
